player_height,player_weight,pts,reb,ast,net_rating,usg_pct,ts_pct
208.28,111.13004,14,6.5,1.7,3.9,0.204,0.54
203.2,98.883056,4.9,2.2,1,-15.1,0.191,0.45
193.04,92.98636,6.6,2.3,1.2,-12.7,0.188,0.494
193.04,99.79024,10.6,3.9,4.6,2.5,0.185,0.486
205.74,106.59412,14,4.6,2,-2.8,0.202,0.508
198.12,99.79024,2.8,1.8,0.6,-25,0.124,0.614
195.58,95.25432,10.5,2.4,2,-0.1,0.193,0.566
210.82,108.86208,10.8,10.4,1.5,2.8,0.147,0.593
190.5,90.7184,2.7,1,2.3,-12.3,0.171,0.417
215.9,115.66596,19.5,6.3,4.6,1.4,0.267,0.554
198.12,92.98636,7.5,2.3,2.7,10.4,0.195,0.532
195.58,83.91452,2,2.3,0.5,-51.1,0.294,0.239
195.58,88.904032,3.8,0.8,0.5,15,0.222,0.536
195.58,102.0582,1.8,1.4,1.2,16.8,0.234,0.276
190.5,86.18248,5.4,1.7,2.6,2.2,0.187,0.456
198.12,92.98636,3.6,1,0.5,-4.2,0.196,0.517
205.74,99.79024,7.6,5.3,1.3,-6.4,0.143,0.47
205.74,102.0582,4.8,2.1,0.5,1.8,0.133,0.563
205.74,109.315672,5.1,3.9,1,-8,0.185,0.55
213.36,99.79024,4.4,4.3,0.7,9.8,0.095,0.682
203.2,104.32616,6.1,2.1,0.5,10.3,0.117,0.581
185.42,79.3786,17.5,2.5,3,-0.4,0.283,0.593
190.5,87.996848,6.3,1.6,1.2,-1.8,0.207,0.509
203.2,113.398,26.4,8.6,8.7,7.7,0.297,0.619
205.74,117.93392,2.9,3.6,0.9,-6.3,0.106,0.485
210.82,104.32616,0.8,0.8,0,-7.2,0.224,0.41
205.74,104.32616,7.1,5.9,1.5,-5,0.134,0.567
187.96,90.7184,7.9,2.1,1.3,-1.5,0.185,0.51
203.2,106.59412,6,3.1,0.8,-9.7,0.132,0.516
195.58,97.52228,10.2,2.8,4.2,2.7,0.186,0.555
198.12,103.418976,7.1,3.3,0.9,-6.6,0.206,0.537
205.74,113.398,13.2,8.6,3.6,-10.2,0.215,0.543
205.74,104.32616,4.9,3,0.5,-3.6,0.144,0.592
195.58,83.91452,9.7,4.3,1.2,-1.1,0.235,0.55
205.74,95.25432,5.5,2.6,0.6,-5.4,0.123,0.556
213.36,104.779752,2.9,2.4,0.1,-0.2,0.145,0.588
187.96,84.368112,15.3,4,7.8,1.2,0.221,0.574
205.74,106.59412,9.2,3.1,1.2,-9.1,0.204,0.505
200.66,102.0582,6.6,2.8,0.8,-2.2,0.183,0.539
187.96,83.91452,4.1,1.4,1.3,4.7,0.098,0.6
213.36,108.86208,5.7,3.5,0.5,-0.7,0.169,0.598
205.74,100.243832,4.4,2.4,1,-26.8,0.174,0.487
190.5,90.7184,3,0,2.5,-14.3,0.09,0.773
205.74,115.66596,1.5,1,1,-3.1,0.111,0.798
198.12,102.0582,4.2,2.1,1,-0.8,0.097,0.505
200.66,98.883056,4.8,1.4,0,-3.4,0.154,0.523
205.74,117.93392,3.4,2.5,0.3,-15.8,0.204,0.366
190.5,90.7184,14.5,3.8,5.1,-2.9,0.259,0.566
200.66,102.0582,6.8,3.5,1.9,-1,0.138,0.579
205.74,108.86208,2.8,1.8,0.3,-0.7,0.149,0.543
203.2,98.883056,2.8,0.8,0.3,-11.2,0.139,0.655
205.74,113.398,12.8,4.9,3.6,2.6,0.219,0.564
195.58,99.79024,29.1,8.1,11.2,6.3,0.341,0.613
200.66,95.25432,6.7,4,1,0.7,0.129,0.581
182.88,86.18248,9.2,2.6,5.1,1.1,0.157,0.544
193.04,93.893544,9.9,2.6,2.1,1,0.216,0.518
195.58,88.45044,12.3,1.6,2.6,-1.7,0.225,0.525
213.36,104.32616,3.1,3.1,0.2,0.3,0.121,0.589
205.74,95.25432,2.2,0.7,0.3,-0.4,0.191,0.404
210.82,124.7378,11.8,4.8,1.2,-14.5,0.247,0.546
198.12,106.59412,13.9,5.8,2.2,7.8,0.17,0.613
203.2,113.398,20.1,6.2,2.8,-2.5,0.26,0.563
213.36,122.46984,6.1,3.2,0.2,18.7,0.226,0.642
198.12,97.52228,2.3,0.9,0.1,-5.8,0.132,0.549
193.04,89.811216,5.9,1.8,1.9,2.6,0.163,0.555
190.5,90.7184,11,4,4.3,-12.9,0.284,0.453
200.66,104.779752,23.9,6.2,5.5,3,0.265,0.586
193.04,92.98636,15.4,3.9,7.3,0.9,0.235,0.532
198.12,90.7184,10.2,3.2,2.6,1.2,0.168,0.493
208.28,108.86208,4.9,3.4,2.3,-9.3,0.175,0.439
200.66,104.32616,7,4.5,1.5,6.4,0.146,0.612
190.5,90.7184,3.4,1.8,2.1,-9.7,0.144,0.506
203.2,106.59412,1.5,1.4,0.3,-17.1,0.157,0.473
195.58,81.192968,4.4,1.1,0.5,-7.5,0.216,0.488
208.28,108.86208,1.7,2,0,13.9,0.18,0.432
187.96,81.64656,6,1.5,4.5,-6.4,0.191,0.5
195.58,88.45044,14.1,1.8,3,0.2,0.259,0.582
195.58,87.996848,14.7,3,2.6,-8.9,0.232,0.526
198.12,88.45044,6.2,2.1,1.6,8.8,0.179,0.504
187.96,83.91452,6.2,1.3,1.5,-19.6,0.253,0.492
213.36,115.66596,12,9.5,0.7,2.5,0.195,0.601
208.28,104.779752,3.8,3.5,0.9,3.2,0.115,0.537
208.28,103.418976,10.2,5.4,1.5,-2.3,0.173,0.551
205.74,116.573144,3.5,1.7,0.5,-15.2,0.211,0.582
210.82,104.32616,5,8.8,2.2,-6,0.125,0.491
193.04,95.25432,9.1,2.1,1.3,-5.4,0.196,0.567
198.12,99.336648,8.2,2.8,1,-10.5,0.161,0.558
203.2,102.511792,7.1,3.2,2.7,4.8,0.139,0.604
200.66,108.86208,9.2,3.1,1.8,4.2,0.186,0.542
187.96,81.64656,2.1,0.5,0.5,-26.1,0.26,0.433
208.28,115.66596,8.7,4.5,0.8,-2.4,0.239,0.584
205.74,111.13004,1.3,1.6,0.2,-7.3,0.088,0.64
213.36,113.398,20.2,7.8,2.1,3.2,0.363,0.584
210.82,99.79024,5.4,3.6,1,-5.6,0.188,0.509
210.82,103.872568,6.8,5.1,1,-1.8,0.164,0.55
193.04,97.52228,1.8,0.3,0.3,21.6,0.182,0.595
180.34,75.296272,0.4,0,0.2,46.9,0.166,0.25
193.04,95.25432,23.1,4.2,10.7,3.9,0.302,0.541
205.74,106.59412,1.8,1.4,0.2,11.3,0.18,0.59
205.74,102.965384,8.9,7.1,1.1,0.4,0.147,0.601
213.36,113.398,1.9,2.4,0.5,-1.9,0.125,0.521
210.82,115.66596,10.4,7.5,3.5,0,0.181,0.558
200.66,97.068688,8.7,5.8,2,-4.7,0.187,0.517
187.96,86.18248,1,0.8,1.3,-12.8,0.087,0.272
218.44,122.46984,4.6,3.2,0.4,-0.3,0.139,0.614
203.2,104.32616,18.7,6.3,2.8,1.7,0.251,0.559
215.9,111.13004,14,12.8,1.2,8.1,0.167,0.681
190.5,90.7184,31.6,10.7,10.4,3.3,0.408,0.554
208.28,108.86208,13.6,4.6,0.9,7.9,0.179,0.583
210.82,104.32616,1.6,1.1,0.5,2.6,0.147,0.408
218.44,111.13004,2.9,4.2,0.2,0.2,0.107,0.65
205.74,104.32616,6.5,3.7,1,2.8,0.15,0.549
200.66,88.45044,3,1.4,1.2,-1.5,0.173,0.423
193.04,99.336648,13.1,4,2.2,-6.4,0.237,0.546
190.5,86.18248,2.9,1.4,2,-6.5,0.127,0.387
208.28,106.59412,14.8,6.8,0.9,-2.7,0.211,0.566
193.04,99.79024,4.1,1.9,2.1,-2.5,0.152,0.456
190.5,79.832192,7.8,2.3,5.1,-5.3,0.194,0.484
198.12,101.151016,9.9,2.8,0.4,-1.5,0.214,0.566
185.42,79.3786,4.1,1.2,1.3,2.7,0.224,0.533
200.66,87.089664,5.1,2,1.8,7.6,0.135,0.568
205.74,115.66596,8.2,4.7,0.7,2.6,0.245,0.595
198.12,90.7184,3,1.1,0.5,-8.7,0.143,0.518
190.5,92.079176,7.8,2.3,2.8,0.3,0.195,0.518
210.82,102.0582,8.8,4.9,0.8,-2.9,0.212,0.577
200.66,102.0582,7,3.8,1.8,0.9,0.115,0.527
198.12,90.7184,7.3,2.8,3.1,-4.9,0.144,0.581
215.9,111.13004,6.2,3.5,1.5,-10.2,0.197,0.562
200.66,111.13004,4.4,2.5,1.4,0.2,0.148,0.436
190.5,86.18248,25.3,4.5,6.6,17.2,0.292,0.624
213.36,108.86208,1.2,1.8,0.2,-18.1,0.149,0.346
208.28,102.0582,0.6,0.4,0,-1.6,0.169,0.357
187.96,83.91452,12.8,2.6,2.7,-0.7,0.197,0.601
213.36,115.66596,11.3,7.7,1.1,2.8,0.16,0.589
195.58,92.98636,7.2,2.2,2.2,-0.9,0.222,0.483
203.2,93.439952,12.7,3.4,1.6,4.2,0.231,0.522
195.58,95.25432,2.5,1.3,0.7,-5.2,0.132,0.645
198.12,92.079176,0,1.4,0,-21.1,0.103,0
185.42,83.91452,9.5,5.9,4.2,7.3,0.141,0.546
200.66,83.91452,4,1.4,1.1,-0.7,0.119,0.54
205.74,106.59412,6.8,4.5,1.2,10.9,0.125,0.542
182.88,83.91452,9.5,1.8,3.5,12,0.189,0.578
213.36,113.398,12.4,7.8,2.3,6.8,0.216,0.578
205.74,99.79024,23.7,6.6,3.3,2.9,0.29,0.587
203.2,111.583632,18.1,7.7,3.7,2,0.243,0.542
200.66,106.59412,3.2,1.9,0.4,2.4,0.149,0.535
203.2,95.25432,5.5,2.8,0.8,1.6,0.145,0.503
177.8,81.64656,4.4,1.1,2.4,31.7,0.232,0.416
200.66,108.86208,5.8,3,0.5,-4.7,0.169,0.565
187.96,81.192968,5.6,0.5,1.9,-7.7,0.199,0.579
193.04,92.98636,6.4,3.3,1.6,-0.2,0.124,0.506
195.58,83.91452,0,0.3,0,-57.8,0.042,0
205.74,113.398,2,1.9,0.1,-10.6,0.123,0.529
190.5,86.18248,6.2,1.5,2.6,-4.8,0.197,0.495
193.04,98.883056,5.2,2.2,2,-7,0.145,0.506
198.12,91.625584,3.5,1.2,0.6,-7.6,0.173,0.449
185.42,81.192968,2.5,0.8,0.9,13.9,0.147,0.527
185.42,92.98636,6.7,2.7,2.4,-4.1,0.166,0.496
200.66,92.98636,4.5,2.1,0.9,5,0.131,0.538
190.5,94.347136,14.5,2.2,5.2,-8.8,0.264,0.51
201,86,4.5,1,0.7,-20.2,0.132,0.518
200.66,105.686936,5.7,2.6,1,3.4,0.123,0.574
208.28,111.13004,9.8,5.5,1,-7.6,0.188,0.611
193.04,86.18248,11.1,4.1,9.1,-1,0.174,0.539
205.74,97.52228,12.9,6.5,1.5,-3.5,0.19,0.534
213.36,115.66596,10.4,6.4,1,0.2,0.174,0.511
185.42,84.368112,7.8,5.1,6.7,-2.1,0.177,0.461
187.96,90.7184,6.9,3.1,6.6,-6.2,0.144,0.504
203.2,102.0582,14.4,5.1,1.1,-6.8,0.19,0.539
205.74,107.047712,10.8,6.2,0.9,0.3,0.19,0.543
193.04,81.64656,3.3,0.6,1.6,-9.7,0.19,0.579
203.2,97.52228,2.8,1.8,0.9,-10.8,0.153,0.498
203.2,90.7184,15.1,6.2,5.9,1.3,0.221,0.529
200.66,95.25432,13.2,2.3,1,-6.9,0.195,0.588
208.28,115.66596,1.7,1.6,0.6,-17.2,0.101,0.622
210.82,103.418976,8.7,5.8,1,-2.6,0.176,0.622
210.82,113.398,9.1,4.2,1,6.6,0.193,0.63
208.28,102.0582,6.2,3.8,1.2,1.3,0.164,0.526
210.82,110.222856,14.5,7.3,1.3,3.2,0.197,0.585
203.2,108.86208,9.1,3.8,1.1,3.5,0.176,0.662
190.5,83.91452,8.5,2.8,3.2,-0.5,0.169,0.514
205.74,111.13004,6.4,2.3,0.7,3.4,0.191,0.515
205.74,97.52228,6.3,1.9,1,-1.2,0.188,0.533
210.82,112.944408,2.5,2.1,0.5,-5.9,0.131,0.518
198.12,92.98636,9.5,2.8,2.4,-4.8,0.164,0.54
213.36,117.93392,1,1.5,0.5,-27.3,0.105,0.25
210.82,108.86208,6.2,3.4,1.4,-3.1,0.149,0.596
203.2,98.883056,1.4,1.9,1.1,-3.3,0.104,0.586
205.74,104.32616,5.2,2.2,0.9,-4.3,0.141,0.573
185.42,79.3786,20.5,3.5,6.3,3.1,0.263,0.604
200.66,105.233344,9.2,7,1.4,1.6,0.146,0.528
200.66,90.7184,0.4,0.3,0.2,-1.8,0.157,0.184
198.12,86.18248,6.6,3.4,2.5,-0.8,0.207,0.437
208.28,106.59412,9.4,3.4,0.9,-1.6,0.248,0.584
215.9,115.66596,5.4,3.2,1,-2.6,0.157,0.507
200.66,117.93392,2.3,0.8,0.4,-17.7,0.225,0.38
205.74,90.7184,3.1,2,0.3,-1.4,0.145,0.503
205.74,99.79024,10,4.4,1.1,3.4,0.151,0.57
193.04,89.811216,7.6,1.9,4.7,-1.1,0.161,0.501
200.66,102.511792,7.1,5.2,2.6,-2.5,0.156,0.514
203.2,107.501304,2.5,2.1,0.9,-8.5,0.165,0.36
208.28,113.398,16.7,9.8,4.9,5.1,0.234,0.64
208.28,107.954896,10.6,5.5,1.1,4.7,0.198,0.546
213.36,117.93392,14.6,10.4,2.8,-3.6,0.243,0.498
205.74,113.398,5.7,5.1,0.6,-1.9,0.154,0.56
203.2,99.79024,5.7,2.7,0.9,-0.8,0.171,0.513
205.74,115.66596,10.8,5.7,1.1,-1.7,0.216,0.515
200.66,88.45044,11,2.6,1.1,3.4,0.189,0.55
187.96,86.18248,5.5,3.1,1.8,-0.2,0.172,0.466
200.66,99.79024,7.2,4.4,1.7,-0.5,0.134,0.519
203.2,100.243832,11,6.1,1.6,2.5,0.165,0.562
208.28,107.501304,5,4.6,0.6,-7.5,0.206,0.535
215.9,101.151016,4,2,0.4,1.3,0.187,0.558
210.82,111.13004,4.9,2.8,0.5,-3.5,0.222,0.544
185.42,77.11064,7.1,2.7,5.2,-3,0.163,0.504
198.12,92.98636,14.5,2.8,2.3,3.1,0.223,0.568
198.12,86.18248,1.9,0.9,0.7,0,0.236,0.511
215.9,124.7378,7.4,4.9,0.8,-9.2,0.17,0.553
198.12,92.98636,6.4,2.2,1.1,-2.5,0.177,0.536
205.74,106.59412,16.1,5.1,1.7,-1.3,0.218,0.568
200.66,95.25432,2.7,1.5,1.6,2.3,0.127,0.477
205.74,111.13004,4.4,5.2,0.4,-2,0.131,0.525
193.04,97.52228,8.4,2.2,1.1,3.7,0.212,0.552
187.96,79.3786,3.3,0.8,1.1,-6.4,0.22,0.381
203.2,92.532768,2.8,2.3,0.6,8.6,0.109,0.507
213.36,115.66596,2.7,5.3,0.5,-4.9,0.088,0.517
205.74,102.0582,5.2,3.1,1,-8.4,0.14,0.526
205.74,107.501304,11.2,6.6,1.4,-0.5,0.163,0.551
203.2,89.811216,13.4,6.4,1.5,3.1,0.149,0.628
205.74,104.32616,4.2,3.4,0.3,0,0.131,0.523
198.12,102.511792,2.1,0.8,0.2,-11.6,0.121,0.612
200.66,98.429464,8.5,3.1,1.2,-1.2,0.122,0.603
187.96,83.91452,10.1,1.8,4.5,5.4,0.207,0.514
193.04,96.615096,9.1,5.5,1.4,1.2,0.181,0.493
187.96,88.45044,4.9,2.5,2.3,-0.3,0.165,0.451
198.12,111.13004,6.7,5.8,1.2,-1.2,0.113,0.516
198.12,102.0582,8.6,2.8,1.5,3.3,0.145,0.484
208.28,108.408488,3.9,3.9,0.2,-4.1,0.161,0.477
182.88,83.91452,10.9,2.4,5.5,1.8,0.261,0.521
205.74,120.655472,4.8,4.7,0.6,-0.1,0.126,0.603
195.58,88.45044,15.6,3.5,4.8,-8.7,0.267,0.518
182.88,83.007336,7.9,1.5,2.7,-15.1,0.199,0.524
198.12,102.0582,9,2,1,4.3,0.414,0.461
213.36,111.13004,1.9,2.3,0,-14.9,0.138,0.466
190.5,88.45044,27,4.9,5.9,1.2,0.309,0.586
208.28,103.418976,1.8,0.6,0.4,-17.3,0.138,0.466
195.58,90.7184,10.8,3.4,2.3,-4.9,0.145,0.559
210.82,111.13004,1.3,1.2,0.2,-20.5,0.19,0.43
198.12,97.52228,7.3,3.3,1.8,7.8,0.137,0.537
203.2,104.32616,6.6,4.2,0.6,-0.3,0.108,0.586
198.12,86.18248,6.2,2,1.7,2,0.181,0.521
200.66,97.52228,0,1,0,0,0,0
208.28,101.151016,12.8,6.3,2.2,-7.2,0.244,0.508
205.74,106.59412,6.4,2.7,1,-0.4,0.18,0.583
182.88,79.3786,13.2,2.2,4.6,-4.2,0.2,0.57
208.28,102.0582,18.2,5.2,2.1,2.7,0.2,0.622
190.5,86.18248,9.3,2.9,3.3,2,0.183,0.518
205.74,84.368112,4.5,2,1.2,3,0.145,0.491
210.82,113.398,1.7,2.5,0.4,-0.2,0.094,0.549
187.96,79.3786,4.5,1.4,1.8,-9.9,0.142,0.507
190.5,86.18248,23,3.6,3.6,1.2,0.274,0.585
195.58,88.45044,1,0.5,0.5,-13.1,0.149,0.329
190.5,83.91452,5.2,1.5,1.8,-8.7,0.215,0.407
200.66,92.079176,8.2,3.3,1.9,-2.7,0.164,0.556
203.2,108.86208,22.4,5.9,2.9,-5,0.29,0.535
208.28,104.32616,6.2,2.5,1.6,-3.6,0.184,0.436
210.82,115.66596,9.1,3.9,0.6,1,0.196,0.612
187.96,83.91452,5.3,1.2,1.3,-3.4,0.197,0.586
205.74,99.79024,5.1,4.3,0.2,-9.4,0.203,0.51
208.28,111.13004,2.8,2,0.6,-41.4,0.108,0.799
208.28,111.13004,2.3,2.6,0.4,4.3,0.136,0.497
205.74,97.52228,2.3,1.2,0.1,26.8,0.198,0.526
182.88,79.3786,18.1,5,9.2,14.9,0.243,0.614
210.82,99.79024,2.7,2.2,0.2,5.5,0.153,0.591
208.28,108.86208,12.6,8.1,1,7.8,0.201,0.638
213.36,108.86208,10.3,6.5,1.6,5.4,0.154,0.604
198.12,92.98636,3.3,0.8,0.8,-0.1,0.196,0.459
205.74,111.13004,7.3,5.6,1.6,11,0.166,0.613
193.04,94.800728,6,3.2,0.7,2.2,0.12,0.611
205.74,113.398,4.6,3,2.2,9.1,0.194,0.571
210.82,115.66596,1.4,0.9,0,-58.7,0.324,0.339
193.04,99.79024,15.8,3.3,4.3,2.8,0.264,0.507
213.36,111.13004,14.2,6.5,1.5,-1.7,0.255,0.529
210.82,108.86208,5.9,3.6,1,0.2,0.158,0.469
213.36,100.697424,4.4,3,0.9,-11.1,0.174,0.47
203.2,99.79024,4.3,2.7,0.8,-1.4,0.117,0.486
203.2,99.336648,9,2.7,0.9,-3.1,0.165,0.554
215.9,102.0582,3.4,2.4,0.5,-2,0.148,0.44
193.04,86.18248,15,2.2,1.4,9.7,0.217,0.599
200.66,104.32616,10.2,7.9,7,15.9,0.16,0.522
210.82,120.20188,13.5,12.7,1.4,-2,0.191,0.627
210.82,108.86208,6.7,4,0.6,-6.4,0.166,0.588
193.04,99.79024,18.3,4.5,3.8,-2.4,0.293,0.508
193.04,86.636072,9.6,2.1,2.2,-2.4,0.174,0.537
208.28,111.13004,4.3,5.3,0.6,-5.9,0.119,0.563
220.98,120.20188,4,5.5,0.5,15.2,0.137,0.633
193.04,83.91452,12.8,4.7,6.5,-2.7,0.213,0.52
208.28,108.86208,1.6,1.7,0.1,-7.2,0.119,0.528
193.04,97.068688,10.6,3.3,1.5,-5.5,0.214,0.541
213.36,111.13004,5.1,6.5,0.6,8.4,0.122,0.645
198.12,93.439952,22.1,3.2,3.4,-4.4,0.284,0.531
208.28,95.25432,4.5,1.5,0.7,6.3,0.155,0.609
210.82,120.20188,12.7,13.8,1.2,9.7,0.153,0.673
198.12,94.800728,2.5,1.7,0.9,2.8,0.116,0.476
198.12,95.25432,2.7,1.6,0.7,-3.4,0.15,0.481
200.66,99.79024,27.3,5.2,3.9,3.3,0.342,0.552
210.82,122.46984,27,11,4.6,-2.2,0.364,0.562
203.2,96.161504,8.9,3.8,1,3.3,0.156,0.53
195.58,77.11064,3.4,1.1,1.3,2.9,0.241,0.503
195.58,86.18248,5.6,1.8,2.1,8.8,0.167,0.535
185.42,91.171992,2,0.8,0.6,6.3,0.172,0.753
185.42,78.017824,17.9,3.1,6.3,-2,0.276,0.533
198.12,96.161504,5.1,2.6,1.1,-0.5,0.156,0.492
190.5,90.7184,11,2.3,5.6,-2.8,0.224,0.541
208.28,120.20188,9.5,6.1,1.1,2.8,0.208,0.512
200.66,86.18248,5.3,2.5,0.4,4.4,0.117,0.604
190.5,86.18248,18,3.8,4.4,-3.9,0.256,0.53
203.2,108.86208,6.1,2.6,0.6,-3.2,0.177,0.537
190.5,83.91452,6.7,2,2.1,2.1,0.194,0.549
190.5,86.18248,2.6,0.6,0.6,-8.7,0.181,0.462
198.12,102.0582,10.7,3,0.6,0.8,0.183,0.592
213.36,121.562656,20.5,5.4,2.3,-4.2,0.29,0.578
195.58,97.52228,9.2,2.6,1.6,-8.4,0.179,0.529
200.66,92.98636,5.6,1.8,0.7,1.3,0.229,0.524
215.9,108.86208,5.6,3.9,0.9,-6.2,0.169,0.573
203.2,104.32616,0.9,0.7,0.2,-5.3,0.189,0.285
190.5,85.275296,16.9,3.4,4.2,8.6,0.236,0.599
190.5,86.18248,3.3,2,2.2,-26.5,0.162,0.413
193.04,95.25432,2,0.5,0.5,-18,0.201,0.228
210.82,100.697424,22.9,8.8,5.4,1.5,0.283,0.599
193.04,95.25432,14.9,3.1,2.9,1,0.185,0.611
182.88,88.45044,2.9,1.1,0.9,12.1,0.205,0.443
213.36,108.86208,11.7,4.5,2.2,0.9,0.22,0.502
200.66,99.79024,9,3.8,3.2,-4.5,0.186,0.491
200.66,92.98636,17.2,3.1,3,-4.9,0.233,0.555
208.28,106.59412,13.1,5.9,1.7,-0.9,0.22,0.546
193.04,97.52228,16.2,2.7,2.5,6.2,0.22,0.557
205.74,92.98636,1.6,1.1,0.4,6.2,0.192,0.438
198.12,88.45044,7.8,2.8,2.6,-5.1,0.142,0.545
210.82,111.13004,14.3,6.7,0.9,-0.1,0.275,0.599
198.12,100.697424,6.1,3.6,0.7,-1.9,0.129,0.564
203.2,102.511792,21.9,5.4,3.5,7.1,0.276,0.595
215.9,108.86208,7.5,4.2,0.8,-9.3,0.204,0.547
182.88,79.3786,9.4,2.9,5.2,0.6,0.204,0.477
193.04,96.615096,7.4,2.5,2.6,-2.9,0.183,0.487
175.26,83.91452,28.9,2.7,5.9,5,0.337,0.625
190.5,77.11064,0.8,0.8,0.8,-14.6,0.065,0.19
182.88,91.171992,4.6,1.3,0.9,-6.8,0.156,0.483
195.58,99.79024,7.5,2.9,1.4,1.9,0.142,0.536
190.5,86.18248,20.3,3.8,5.8,0.6,0.268,0.575
210.82,118.841104,5.6,4.8,0.6,0.3,0.14,0.601
203.2,93.439952,5.1,2.8,0.9,-6,0.133,0.482
210.82,111.13004,3.2,2.2,0.4,-2,0.248,0.444
213.36,120.20188,17,14.1,0.7,1.3,0.226,0.579
203.2,102.0582,19.2,5,1.5,-2.1,0.255,0.541
198.12,98.429464,2.3,0.7,1.7,-18.7,0.11,0.376
210.82,120.20188,11.7,6.6,2.3,3.7,0.242,0.572
210.82,108.86208,10,7.9,1.9,0.2,0.141,0.555
190.5,79.3786,6.8,1.6,1.2,3.1,0.198,0.575
195.58,90.7184,11,3.2,3.9,-5.5,0.224,0.483
185.42,92.98636,21.1,4.8,6.3,-4.1,0.28,0.563
200.66,97.52228,1.5,3,0.5,-1.8,0.199,0.19
208.28,104.32616,1.3,1,0.3,44.9,0.385,0.286
187.96,74.84268,3.1,1.3,1.1,-10.8,0.173,0.462
203.2,102.0582,18.9,6.1,2,-6.1,0.247,0.539
193.04,97.52228,18,2.5,2.2,13,0.238,0.578
185.42,92.98636,17.7,3.8,5,2.7,0.254,0.582
210.82,111.13004,14.1,11,1.5,-4.9,0.212,0.63
195.58,90.7184,8.6,2.4,3.2,-9.5,0.231,0.474
208.28,115.66596,4.4,4.6,0.3,0.3,0.133,0.545
193.04,83.91452,12.7,4.3,6.2,-11.7,0.211,0.538
208.28,111.13004,2.6,2.4,0.8,3.3,0.089,0.56
195.58,85.275296,2,1,0,-120,0.2,1
208.28,111.13004,5.3,7.4,0.5,4.1,0.12,0.607
193.04,86.636072,12.5,2.9,2.3,2.6,0.158,0.593
208.28,107.954896,2.1,4.1,1.2,1.1,0.097,0.531
193.04,99.79024,11.4,3.8,3.4,1.3,0.251,0.5
210.82,108.86208,8.5,5.6,1.2,0.9,0.151,0.656
210.82,120.20188,16.6,12.5,1.3,1.4,0.238,0.577
190.5,86.18248,7.4,1.4,2,0.6,0.266,0.498
200.66,100.243832,3.3,2.3,0.7,-0.2,0.13,0.431
200.66,104.32616,11,7.6,7.3,6.7,0.168,0.556
215.9,102.0582,6.5,4.4,1.6,-10.3,0.125,0.524
203.2,99.336648,7.8,2.5,1,-1.2,0.144,0.579
203.2,99.79024,5.9,3.6,1.2,-2.7,0.144,0.482
190.5,97.52228,20.5,3.7,3.7,6.8,0.283,0.541
203.2,102.0582,0,0.3,0,-45.4,0.158,0
208.28,106.59412,10.9,5.9,1.3,0.9,0.183,0.558
200.66,92.98636,17.8,3.2,2.9,-3.2,0.226,0.577
213.36,120.20188,14,11.4,1,-2.8,0.235,0.573
210.82,111.13004,4,2.1,0.5,0.5,0.233,0.476
190.5,79.3786,7.4,1.7,1.5,1,0.168,0.529
210.82,120.20188,10.3,6.9,2.2,-9.6,0.218,0.598
210.82,113.851592,5.9,4.6,0.9,-6.6,0.159,0.543
203.2,102.511792,2,1,0,27.3,0.154,0.5
190.5,86.18248,17.3,4.1,4.8,0.2,0.25,0.543
200.66,97.52228,4.1,1.6,0.7,-0.6,0.119,0.529
210.82,100.697424,26.9,10,4.8,2.8,0.307,0.598
193.04,83.91452,2.9,1,0.4,14.8,0.147,0.53
200.66,92.98636,12.1,3.2,0.6,4.6,0.219,0.566
215.9,108.86208,2.1,2.2,0.5,-3.7,0.17,0.429
198.12,104.779752,1,1,0.3,-18.1,0.19,0.379
190.5,85.275296,10,2.7,2.8,-3.3,0.161,0.58
190.5,86.18248,3,1.9,0.9,4.9,0.162,0.443
193.04,95.25432,17.5,2.6,2.9,3.5,0.204,0.597
198.12,88.45044,8.4,2.3,1.9,-7.4,0.16,0.536
200.66,86.18248,1.6,0.8,0.3,-29.3,0.159,0.386
182.88,88.45044,8.6,2.4,3.2,11.1,0.188,0.556
195.58,86.18248,5.9,2.3,3.2,-2.2,0.166,0.437
180.34,86.18248,7.9,2.5,2.8,-1.7,0.226,0.48
213.36,109.769264,11.1,3.6,1.6,-2.3,0.202,0.545
200.66,99.79024,8.2,3.1,2.2,-1.1,0.153,0.52
203.2,117.93392,2.4,1.6,0.5,-0.8,0.146,0.559
208.28,114.305184,11.6,7.7,2,1.4,0.214,0.567
195.58,77.11064,8.1,5.7,2.9,4.3,0.201,0.485
193.04,97.52228,14.3,2.6,3.8,-5.3,0.25,0.487
195.58,95.25432,3.4,1.2,0.6,-6.8,0.127,0.516
193.04,90.7184,15.1,2.4,4,-1.7,0.206,0.526
187.96,81.64656,14.3,2.5,2,-4.2,0.229,0.496
208.28,115.66596,6.9,5.5,1.5,-0.6,0.157,0.57
195.58,88.45044,7.5,2.5,0.9,-13.5,0.182,0.526
203.2,99.79024,0,0.5,0.5,-79.8,0,0
208.28,104.32616,15.8,8.1,8.2,6.6,0.219,0.557
205.74,115.66596,5.7,5.7,0.8,-13.6,0.146,0.556
208.28,113.851592,21.4,7.4,5.8,1.9,0.285,0.544
220.98,131.54168,6,3.7,0.6,6.3,0.276,0.616
187.96,79.3786,2.5,0.4,0.6,-24.5,0.252,0.425
